Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
jdk1.java,0.8077535629272461,1.4854698181152344,2.319695472717285,6.936595916748047,5.943638563156128,46.572009801864624,12.348652601242065,0.00028061866760253906,64.28176140785217
jdk10.java,1.9999566078186035,1.9441325664520264,3.9698565006256104,17.112412929534912,68.4975790977478,92.09038400650024,19.919187307357788,0.0004444122314453125,118.39688110351562
jdk14.java,1.6558897495269775,2.0275912284851074,3.7114460468292236,12.114465713500977,8.384408473968506,26.414315700531006,18.271327018737793,0.0003695487976074219,55.14085841178894
jdk16.java,0.04536151885986328,1.8853142261505127,1.9477951526641846,11.6857590675354,6.770411014556885,21.541413068771362,14.606842041015625,0.000270843505859375,45.99438142776489
jdk18.java,1.79931640625,2.2941479682922363,4.110916614532471,19.456870555877686,14.420478105545044,40.334229707717896,21.250505208969116,0.00036787986755371094,69.86152362823486
jdk2.java,0.6196930408477783,1.7241735458374023,2.3744335174560547,28.946654558181763,13.450881004333496,48.33445143699646,13.624284982681274,0.0004131793975830078,155.05483675003052
jdk20.java,1.971968412399292,2.353151321411133,4.34900975227356,16.532698392868042,69.93788862228394,92.99867248535156,22.92891550064087,0.0003066062927246094,122.01182293891907
jdk3.java,0.831805944442749,2.803471565246582,3.66780948638916,16.250168561935425,19.44501781463623,41.2637722492218,27.091349363327026,0.0005049705505371094,229.99773287773132
jdk4.java,0.43099260330200195,2.373868703842163,2.8209261894226074,16.088469743728638,67.87161564826965,87.97749447822571,20.575574159622192,0.0003936290740966797,113.92855978012085
jdk5.java,3.7882351875305176,1.6178123950958252,5.435203313827515,17.828641414642334,69.94970417022705,94.64929842948914,22.25847601890564,0.000537872314453125,124.11255097389221
jdk7.java,0.6131417751312256,3.0040202140808105,3.6331329345703125,16.072254180908203,15.840814113616943,36.91364765167236,22.714791774749756,0.0004734992980957031,147.7516233921051
jdk8.java,2.835371732711792,1.7121756076812744,4.576735496520996,39.66559910774231,70.36085796356201,118.38389444351196,20.37093186378479,0.0003147125244140625,143.52180528640747
jdk9.java,1.7742855548858643,2.007880210876465,3.798530340194702,14.908823251724243,9.58014726638794,29.93179225921631,20.797239065170288,0.00038170814514160156,56.30283045768738
jdk17.java,0.05810356140136719,1.9012224674224854,1.9889111518859863,18.553662061691284,9.451887369155884,31.14968466758728,22.262160539627075,0.00029540061950683594,58.297999143600464
jdk17.java,0.02465033531188965,1.8658602237701416,1.9161202907562256,18.266608715057373,9.1405770778656,30.653236627578735,22.724530696868896,0.0002968311309814453,58.064096450805664
