Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
xt1.java,3.2879248142960207,1.571192550711841,20.468038416189696,19.460668706865796,44.485681104564534,43.453903245541625,98.07615766529712
xt10.java,4.288761472768604,1.6925203323110107,16.46467552163342,20.37695708291333,38.12618150755345,49.95125637060352,97.99891819953308
xt11.java,6.732356309773803,1.7215157985470946,10.621132612052246,38.28469691363538,53.60756473573427,36.54440956068409,102.73942146361487
xt12.java,4.2551066398032225,1.345231389935791,13.48796453539856,57.962497090416264,72.20960788757043,36.9357869629751,118.85334843624207
xt13.java,6.986888170312622,2.026981449069629,15.39613404198218,35.366398382854854,57.766139982510445,63.728692055535646,136.23829751895386
xt14.java,1.3614872455730958,1.2683589459157716,11.08298320780139,5.41049313547937,17.279066325145045,22.38185658457898,46.437541771011595
xt15.java,0.741783380494336,1.288246631637793,37.03922638972681,19.060031700111278,59.193834972554875,27.093930434361692,92.20471968665625
xt16.java,1.7261751175146727,1.495355844497583,12.218517541163575,31.299137783010252,44.335079718477125,27.354986048583374,79.16464686461157
xt17.java,5.391549158156006,1.5294275284174317,12.295312166200073,33.872836732345704,47.05080819068657,56.65644011411329,116.54371900646095
xt18.java,2.382471895141406,1.5957707404786377,6.449815893251416,42.906564474627444,49.58160033218306,20.950284814297973,79.55325193378674
xt19.java,4.957648420337988,1.6022268772731443,10.593945360521728,11.0381194114823,25.124242449053785,24.744011497719725,61.21673984487158
xt2.java,2.0870924949345704,1.2781341076125732,20.500583982737062,54.64043097575525,77.81284814008957,28.929739237596436,114.650689360661
xt20.java,4.783682108023413,1.5519567967337158,18.450276566048707,20.600299215272948,49.14221734995418,52.84837660707617,131.1633687933545
xt3.java,1.2393606663029053,1.2972298621799316,6.840092897368263,30.802249861095948,37.88596563370356,24.815184164337523,69.2587636943966
xt4.java,1.9233228207048096,1.373053789128662,12.267272711796997,10.369758367978637,23.398075246318143,32.052283478738524,79.77215008395692
xt5.java,1.8812495232134765,1.3798952103009032,10.613173151425537,19.013159274979664,39.833093309071316,20.154927063381226,67.2842462545686
xt6.java,1.6315798759504883,1.7184864521875731,10.717104149004273,41.34353017746863,52.84772892023034,29.340562056833374,91.71257695810364
xt7.java,0.21071739190463865,1.2910081385608398,6.886236905964648,16.470144176469873,23.60960411970139,14.80444846246985,47.40805702172876
xt8.java,2.2852652072846436,1.5926341057191407,11.249894142436645,36.33689551276538,48.80962142923279,29.14027595611853,91.37319073478332
xt9.java,4.578704547875903,1.481743908001709,21.69275445934448,38.81835136472217,62.01431880014449,46.94798455166553,155.34629940318237
