Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
Android01.java,0.6569173336029053,1.913529396057129,2.600870132446289,16.146530389785767,7.647334575653076,28.184478759765625,23.015491485595703,0.00031185150146484375,64.50861692428589
Android02.java,0.9750475883483887,2.5978360176086426,1.098522663116455,11.028894424438477,72.67226362228394,130.2019760608673,22.06149649620056,0.0003733634948730469,158.19087409973145
Android03.java,4.4138007164001465,1.841017723083496,6.286235332489014,19.716710090637207,10.58775782585144,38.4928297996521,26.64186382293701,0.0004413127899169922,80.45461463928223
Android04.java,0.6753902435302734,1.9225077629089355,2.6252050399780273,16.463756322860718,67.54298686981201,88.62584686279297,17.393157482147217,0.00030040740966796875,110.83445572853088
Android05.java,1.7646617889404297,2.086806297302246,3.877584457397461,27.510374069213867,7.821382284164429,49.8213586807251,16.511266946792603,0.0002803802490234375,124.0938503742218
Android06.java,1.3389267921447754,2.4244887828826904,3.7857682704925537,19.71749186515808,67.34795999526978,94.33667087554932,15.058181762695312,0.00022029876708984375,115.4305956363678
Android07.java,2.6406068801879883,2.596200704574585,1.6548800468444824,11.19519591331482,16.12963318824768,35.13670110702515,31.01797103881836,0.0004963874816894531,81.81114745140076
Android08.java,5.568276405334473,2.146552801132202,7.743042945861816,15.661481857299805,12.243257284164429,36.7462637424469,28.854300498962402,0.0002911090850830078,70.56355023384094
Android09.java,2.3105058670043945,2.1801629066467285,4.515563249588013,12.098663091659546,13.145198822021484,31.00593900680542,20.800339460372925,0.00022554397583007812,56.84291052818298
Android10.java,2.0592479705810547,1.7552554607391357,3.8365676403045654,16.62570095062256,68.16463708877563,90.61984777450562,20.071232318878174,0.0001895427703857422,116.23470616340637
Android11.java,3.9878056049346924,1.9143271446228027,5.930463075637817,18.525785207748413,72.42707848548889,100.19874548912048,34.84681177139282,0.00047016143798828125,143.1356930732727
Android13.java,6.121028900146484,2.1804399490356445,1.7118768692016602,9.929508447647095,27.277674913406372,47.64070510864258,57.83941984176636,0.0007700920104980469,112.91331338882446
Android14.java,6.8133063316345215,1.9304919242858887,8.763403415679932,42.32774043083191,83.2062315940857,137.23083901405334,38.00209379196167,0.0003933906555175781,180.04676365852356
Android16.java,5.459003686904907,3.309671401977539,3.473154067993164,11.572952508926392,80.77398419380188,104.75302362442017,48.113667249679565,0.0005581378936767578,160.89487409591675
Android17.java,10.569140195846558,2.70113468170166,13.29100489616394,48.1977219581604,78.70435237884521,147.88442158699036,53.60100507736206,0.000408172607421875,209.40864062309265
Android18.java,2.9200358390808105,2.6793124675750732,0.9626693725585938,11.424753904342651,76.89709448814392,96.98570442199707,38.84225535392761,0.0004527568817138672,141.02579617500305
Android19.java,2.209028959274292,1.9551668167114258,4.181336402893066,12.1461660861969,9.54027271270752,27.01103663444519,24.891383171081543,0.0004754066467285156,57.600271224975586
Android21.java,2.0628249645233154,1.8076345920562744,3.893357276916504,7.389230251312256,69.73934364318848,83.03209948539734,18.517985582351685,0.000293731689453125,106.76194858551025
Android23.java,9.282941579818726,2.433709144592285,3.123453378677368,13.291916370391846,93.97098731994629,121.88850712776184,83.05943894386292,0.001146554946899414,213.15006828308105
Android25.java,3.7130024433135986,2.543149709701538,1.690206527709961,11.223510026931763,82.00377154350281,102.27712631225586,42.5909378528595,0.0005140304565429688,150.20786905288696
Android26.java,2.7697436809539795,2.1761484146118164,4.969757080078125,16.516464710235596,11.339502096176147,35.189204454422,33.59484624862671,0.0003008842468261719,77.26152968406677
Android27.java,1.3450517654418945,1.9891002178192139,3.3522233963012695,17.936073303222656,70.46487736701965,95.60392951965332,27.127213954925537,0.0002551078796386719,127.84426403045654
Android28.java,0.04382801055908203,1.854438304901123,1.923689603805542,7.1181557178497314,6.627844333648682,16.08343005180359,12.117851972579956,0.00023221969604492188,72.4238874912262
Android30.java,3.034693956375122,1.8831355571746826,4.936197757720947,6.790717363357544,6.341010808944702,19.8303804397583,39.89061236381531,0.00035858154296875,66.41414189338684
Android32.java,2.0981738567352295,1.7952535152435303,3.9197089672088623,23.25936794281006,70.91392302513123,99.30949378013611,31.522554874420166,0.0003991127014160156,135.69066619873047
