Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
jt1.java,1.8374061584472656,2.114661455154419,3.9815456867218018,15.441985368728638,66.57139921188354,90.0367648601532,20.262876510620117,0.0004246234893798828,116.1416666507721
jt10.java,1.2424910068511963,1.9726800918579102,3.243795394897461,11.751404285430908,66.38441300392151,86.18443989753723,21.373726844787598,0.0003235340118408203,113.37063813209534
jt11.java,1.4498608112335205,2.2751693725585938,3.753028154373169,17.791397094726562,66.44207954406738,90.29528188705444,23.178168296813965,0.0003037452697753906,121.28608846664429
jt12.java,1.5936932563781738,1.923309326171875,3.532305955886841,12.094618797302246,66.95481395721436,83.810298204422,21.08156156539917,0.00029468536376953125,113.45473337173462
jt14.java,1.6349513530731201,2.045484781265259,3.7091495990753174,15.767431735992432,7.31878924369812,32.79671621322632,22.171499967575073,0.0003979206085205078,65.55386567115784
jt15.java,2.0053701400756836,2.0792109966278076,4.109254598617554,11.19197392463684,6.962873935699463,23.417723655700684,23.552467346191406,0.0002675056457519531,52.434027910232544
jt16.java,0.055287837982177734,1.9374370574951172,2.010850191116333,7.474456787109375,69.57942700386047,81.48882579803467,13.604434251785278,0.00032258033752441406,100.36010909080505
jt17.java,2.0120108127593994,2.470115900039673,4.499322891235352,16.78015160560608,9.444703340530396,33.675790786743164,23.529542446136475,0.0004494190216064453,173.84371852874756
jt18.java,2.350970506668091,1.732034683227539,4.113336563110352,132.81489205360413,68.55103707313538,210.11271381378174,20.240070581436157,0.0003497600555419922,235.77763152122498
jt2.java,0.6383824348449707,2.5162227153778076,0.5943148136138916,30.520341873168945,11.944337844848633,49.70477890968323,40.52624535560608,0.000354766845703125,100.60710978507996
jt20.java,1.211336374282837,1.7014212608337402,2.9345929622650146,18.28373622894287,5.9580628871917725,29.79494047164917,15.093120336532593,0.0001819133758544922,50.15067982673645
jt3.java,1.8014178276062012,2.0597946643829346,3.8796684741973877,16.796651124954224,67.55444622039795,91.17512011528015,25.232506275177002,0.0003497600555419922,122.1403660774231
jt4.java,2.180152177810669,1.4711267948150635,3.6799840927124023,15.850014448165894,50.76683735847473,74.24252033233643,24.34223175048828,0.0005285739898681641,106.44524645805359
jt5.java,0.22929716110229492,1.7773702144622803,2.028865098953247,16.252493381500244,67.1959400177002,87.38563418388367,17.729679346084595,0.0003464221954345703,110.33291935920715
jt6.java,0.06470155715942383,1.8025367259979248,1.8876245021820068,16.047123432159424,66.0862512588501,85.9571270942688,18.327736854553223,0.00026106834411621094,112.85237169265747
jt7.java,0.05763816833496094,2.0049664974212646,2.0798187255859375,11.57570195198059,65.7127935886383,80.60743737220764,14.771278142929077,0.00020051002502441406,101.00526452064514
jt9.java,1.0459530353546143,2.1898880004882812,3.2663257122039795,16.218891143798828,13.364156484603882,36.66914939880371,24.563704013824463,0.00040602684020996094,72.58090806007385
