Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
gwt_class_1.java,16.183964729309082,1.9085562229156494,31.76506781578064,20.090718984603882,93.05457329750061,56.794373989105225,155.25823616981506
gwt_class_10.java,26.05064034461975,1.9025890827178955,40.08437442779541,41.87693238258362,181.42564797401428,106.17303276062012,292.2625951766968
gwt_class_11.java,14.20902395248413,1.8416953086853027,47.95331645011902,20.24237847328186,173.35160088539124,65.5082015991211,244.32781338691711
gwt_class_12.java,17.202454805374146,1.8208322525024414,55.7007622718811,31.494144201278687,111.40969324111938,125.41083717346191,242.27045464515686
gwt_class_13.java,11.475085258483887,1.5638794898986816,29.99698305130005,23.385279655456543,70.55292987823486,77.8080062866211,153.4087700843811
gwt_class_14.java,9.966753244400024,1.9358227252960205,7.368526220321655,49.826772689819336,70.68984794616699,72.11734318733215,147.8158791065216
gwt_class_15.java,14.823259592056274,2.189965009689331,21.34708333015442,18.737464904785156,59.42591142654419,117.65319514274597,182.36118364334106
gwt_class_16.java,8.319561004638672,1.9474983215332031,35.19549226760864,52.16969108581543,102.15996956825256,90.72772407531738,198.62827587127686
gwt_class_18.java,11.658866882324219,1.3925330638885498,13.51048469543457,12.067923307418823,39.5561146736145,56.485772132873535,100.85538625717163
gwt_class_19.java,7.027904033660889,2.7344467639923096,38.79647350311279,31.997960805892944,85.58958625793457,91.85365557670593,182.2192804813385
gwt_class_20.java,10.105836153030396,2.3827064037323,8.300385475158691,27.25890326499939,51.81448698043823,61.549028635025024,124.56204676628113
gwt_class_21.java,12.409972429275513,2.8373236656188965,30.838167190551758,25.737659454345703,92.8016586303711,122.86540913581848,220.66702580451965
gwt_class_22.java,19.85292077064514,1.8689286708831787,44.619182109832764,29.618417739868164,102.81216263771057,224.05107712745667,332.0309998989105
gwt_class_23.java,9.302513599395752,1.895106315612793,18.673609495162964,71.87744855880737,103.32038879394531,66.24157738685608,175.20890736579895
gwt_class_24.java,16.833274364471436,2.435006618499756,21.084973573684692,39.34471035003662,89.15684008598328,119.83566808700562,213.75080585479736
gwt_class_27.java,13.553997993469238,1.8837895393371582,8.347703456878662,34.283729553222656,59.620553970336914,69.75543642044067,139.39885139465332
gwt_class_28.java,19.63953709602356,2.451998472213745,18.907058477401733,45.051494121551514,86.99281764030457,175.07244443893433,267.08546471595764
gwt_class_29.java,10.79304027557373,1.641765832901001,12.346915006637573,37.118656635284424,62.8224778175354,86.9906256198883,155.0273904800415
gwt_class_3.java,16.860270261764526,1.6532752513885498,7.738998174667358,30.03803515434265,60.426541566848755,121.48963761329651,186.96932816505432
gwt_class_30.java,14.520089864730835,1.5215110778808594,23.608257055282593,21.786471366882324,97.28508353233337,121.38250494003296,223.82703042030334
gwt_class_31.java,10.314911127090454,1.9570581912994385,21.16208052635193,15.865883350372314,51.10653519630432,76.27979969978333,133.02627205848694
gwt_class_32.java,9.644344329833984,2.30012845993042,8.931734085083008,78.97076058387756,100.83958530426025,98.88837838172913,204.7659502029419
gwt_class_35.java,15.81617021560669,1.7708985805511475,22.931458234786987,17.52429962158203,64.01430988311768,60.907458543777466,136.3094289302826
gwt_class_36.java,9.73440432548523,1.3864812850952148,45.40656805038452,22.437068939208984,91.4933717250824,74.00151109695435,170.34364986419678
gwt_class_37.java,18.180116415023804,1.557142972946167,8.102342367172241,70.54923701286316,99.37970328330994,147.96413207054138,253.084397315979
gwt_class_38.java,14.936932802200317,1.9731543064117432,20.319797039031982,14.66720199584961,54.25370502471924,81.37564158439636,140.8896243572235
gwt_class_39.java,23.149970531463623,1.5143234729766846,21.319356679916382,57.74469447135925,110.33984351158142,92.74973845481873,207.9908664226532
gwt_class_4.java,7.395396947860718,1.7169256210327148,31.862295627593994,15.519585847854614,61.134421825408936,49.23675179481506,115.49471473693848
gwt_class_40.java,16.598937034606934,2.5180294513702393,49.16744661331177,21.288626670837402,113.98585963249207,176.82797241210938,295.8874933719635
gwt_class_42.java,3.5580074787139893,1.8764286041259766,7.38456916809082,19.33832883834839,33.30705738067627,105.76772928237915,144.9527108669281
gwt_class_43.java,17.49439549446106,2.3052756786346436,44.90412735939026,31.496827602386475,271.4148199558258,83.00727796554565,359.1106114387512
gwt_class_44.java,20.834678411483765,2.1813721656799316,7.911974191665649,19.37601137161255,53.181907653808594,124.97695398330688,182.76056575775146
gwt_class_45.java,15.75479531288147,1.9076499938964844,7.7736334800720215,26.54976749420166,55.30366587638855,76.29150915145874,136.888653755188
gwt_class_46.java,17.126556158065796,1.7655081748962402,43.7234742641449,42.08215928077698,141.83943057060242,73.14930939674377,219.98541593551636
gwt_class_47.java,15.65840744972229,2.081272840499878,21.26695680618286,12.805082321166992,54.36616110801697,106.20997548103333,165.4015781879425
gwt_class_48.java,10.429017543792725,2.120069742202759,8.247339487075806,15.138128995895386,36.97477865219116,57.298253297805786,99.1653881072998
gwt_class_49.java,15.1204252243042,2.1302058696746826,8.277538061141968,81.54278707504272,108.7606589794159,140.2680947780609,254.02535200119019
gwt_class_5.java,6.05767297744751,1.642113208770752,7.416303634643555,5.936535358428955,21.346736669540405,82.40849447250366,108.72710871696472
gwt_class_6.java,6.665168762207031,1.7458090782165527,20.50785803794861,15.099624633789062,46.179155349731445,140.42758107185364,191.8732659816742
gwt_class_7.java,15.76324987411499,1.8987324237823486,30.237048625946045,28.786848545074463,94.11953115463257,90.49521899223328,189.91381359100342
gwt_class_8.java,12.166664600372314,2.050859212875366,8.397809028625488,47.14690136909485,70.65268349647522,68.9004168510437,144.38037371635437
