Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
Android01.java,3.168046236038208,1.8812792301177979,15.182226419448853,66.18408799171448,117.3064775466919,47.454880714416504,176.89974308013916
Android02.java,0.48784804344177246,1.527097463607788,6.679436922073364,67.48658585548401,119.6704933643341,31.887463331222534,156.27157306671143
Android03.java,3.2708728313446045,1.6605548858642578,11.86315631866455,67.83158135414124,85.11782264709473,104.94552254676819,194.63342308998108
Android04.java,0.6809847354888916,1.5611155033111572,15.120559453964233,7.78704571723938,26.436219453811646,43.88233685493469,75.81044483184814
Android05.java,1.6273584365844727,2.064544916152954,26.208377599716187,8.212711334228516,47.416783571243286,34.19636130332947,86.5927255153656
Android06.java,1.4908454418182373,1.7014305591583252,19.286834478378296,66.34888219833374,91.73565745353699,42.86742424964905,139.5795383453369
Android07.java,1.7096836566925049,1.4153263568878174,7.145982980728149,67.6036491394043,78.95013904571533,65.4548089504242,152.66440391540527
Android08.java,5.118594169616699,1.9313676357269287,6.305545806884766,18.026832103729248,32.45773363113403,101.99723052978516,143.62106084823608
Android09.java,2.3577325344085693,1.4688794612884521,11.316259622573853,12.525199890136719,28.873210191726685,59.36134171485901,92.19766497612
Android10.java,1.9947192668914795,1.8737411499023438,14.89597773551941,9.089548587799072,29.04036521911621,68.49613761901855,102.18497633934021
Android11.java,3.3939907550811768,1.5694680213928223,13.362021923065186,15.282719135284424,34.610270977020264,186.5458173751831,225.80987882614136
Android13.java,4.881751775741577,2.0146024227142334,6.70478630065918,17.540711641311646,32.52963900566101,145.40223693847656,188.27703833580017
Android14.java,6.786564826965332,2.1028189659118652,42.876091957092285,87.90999794006348,142.79012036323547,118.7996916770935,266.52553153038025
Android16.java,2.604904890060425,2.347867488861084,7.138999700546265,17.379416704177856,31.98463201522827,107.63188362121582,148.61729526519775
Android17.java,9.353448390960693,1.587822675704956,47.23239350318909,78.65730142593384,145.3255431652069,193.70058608055115,344.01877546310425
Android18.java,2.6573591232299805,1.864422082901001,8.058043718338013,19.885218381881714,33.657755851745605,85.86958599090576,124.91303586959839
Android19.java,2.05914568901062,1.856581211090088,11.267981052398682,9.403446435928345,25.41873073577881,76.83543395996094,106.96524620056152
Android21.java,2.017456293106079,1.6043436527252197,6.6946120262146,10.484631299972534,22.8380229473114,46.62072038650513,79.86475944519043
Android23.java,7.035156488418579,2.118415355682373,8.802506685256958,29.822449207305908,49.003570556640625,225.0153579711914,283.6541678905487
Android25.java,2.898421049118042,1.6767537593841553,6.994414329528809,18.47168278694153,31.154704570770264,75.38575720787048,117.01279401779175
Android26.java,2.889592170715332,1.9530062675476074,15.049024105072021,10.616706132888794,32.40711069107056,140.12114596366882,177.24462890625
Android27.java,1.3967628479003906,1.8321716785430908,15.976776599884033,10.829991579055786,32.84076523780823,83.74940824508667,121.61432838439941
Android28.java,0.04611515998840332,1.919954538345337,6.526172399520874,6.056385517120361,14.821068286895752,19.851844549179077,38.91777944564819
Android30.java,3.1382148265838623,1.6975629329681396,6.178695440292358,5.9021220207214355,18.332696199417114,95.63239860534668,127.33159327507019
Android32.java,2.1567180156707764,3.6804049015045166,23.920016527175903,14.654117345809937,45.25566554069519,87.88014769554138,147.6173803806305
Android34.java,3.4402287006378174,2.7920243740081787,36.709267139434814,14.287011861801147,64.82000398635864,114.58655118942261,199.30657958984375
Android35.java,0.24983572959899902,1.962172269821167,12.231952667236328,13.07794737815857,29.195716857910156,74.8749349117279,109.56632900238037
Android36.java,0.845649242401123,2.8355863094329834,12.04945993423462,10.130536556243896,26.877342224121094,34.151626110076904,65.79722547531128
Android37.java,2.537473678588867,2.619676351547241,16.898942947387695,19.510677814483643,43.75126814842224,70.15594458580017,120.98528265953064
Android39.java,13.667909622192383,2.551726818084717,8.343910932540894,14.240260601043701,40.102792501449585,106.02748394012451,151.32724785804749
Android40.java,1.4009292125701904,1.8204891681671143,9.992474794387817,16.81767702102661,31.424899578094482,81.69939827919006,118.32739233970642
Android43.java,1.6133828163146973,1.7171902656555176,18.865394353866577,15.647178888320923,42.7951226234436,97.95077443122864,150.3342878818512
Android44.java,1.6312484741210938,1.663459300994873,6.944949388504028,14.793390035629272,63.13824129104614,33.625869274139404,101.70643258094788
Android46.java,2.066558361053467,2.2816240787506104,6.3382248878479,6.061507940292358,18.18186593055725,94.35371899604797,149.5791187286377
Android47.java,3.5457141399383545,2.025756359100342,10.67198133468628,52.57625412940979,70.88510870933533,199.24542140960693,275.1404824256897
Android50.java,0.6550567150115967,1.9567999839782715,7.994415998458862,33.939223527908325,45.7629771232605,93.0173614025116,148.87698984146118
