Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
gt1.java,2.2477002143859863,0.9181146621704102,19.795231342315674,68.00724124908447,94.34545922279358,19.593083381652832,116.82794952392578
gt10.java,4.493096113204956,0.9957208633422852,27.271059274673462,22.72965669631958,105.03961396217346,36.36245846748352,144.91715359687805
gt11.java,0.7395269870758057,0.941199541091919,10.020071268081665,66.08000373840332,78.35871267318726,18.00383424758911,99.10200905799866
gt12.java,2.4313182830810547,1.2182486057281494,9.508837699890137,71.60472965240479,86.17124366760254,24.985809803009033,114.66234874725342
gt13.java,1.9946520328521729,1.0557682514190674,5.63012957572937,16.7009756565094,25.901551723480225,19.183032751083374,48.55692148208618
gt14.java,2.0516960620880127,1.0916945934295654,5.65260648727417,9.039894342422485,27.174493074417114,27.23346710205078,56.87714457511902
gt15.java,2.023930788040161,1.0143942832946777,5.93606972694397,67.73992013931274,77.48517560958862,23.92841339111328,104.20991253852844
gt17.java,20.923006772994995,1.2468042373657227,14.970497131347656,15.35519027709961,56.28695249557495,61.21395516395569,121.88823056221008
gt18.java,1.545114517211914,0.992445707321167,11.192124366760254,8.247647762298584,22.59955334663391,19.728609085083008,45.04439854621887
gt2.java,0.5208981037139893,0.9580996036529541,5.472568511962891,13.109002590179443,20.59381079673767,17.809248447418213,93.09457802772522
gt20.java,2.296124219894409,0.8157176971435547,9.267908573150635,65.5067937374115,78.50965070724487,15.467058897018433,96.83355903625488
gt3.java,0.3805665969848633,0.9692952632904053,5.56512975692749,9.897341251373291,17.53165292739868,26.321335315704346,47.17001700401306
gt4.java,0.8848898410797119,0.873246431350708,5.558650493621826,7.689273118972778,15.559731006622314,23.28815984725952,41.66052269935608
gt5.java,1.3159904479980469,0.8906490802764893,8.967573165893555,7.736400127410889,19.533406257629395,21.4168803691864,43.92897844314575
gt7.java,2.15958571434021,0.9305219650268555,9.657572031021118,6.675163984298706,20.540663719177246,18.954307079315186,43.741358041763306
gt8.java,0.5866289138793945,0.9814622402191162,10.00725507736206,9.410359859466553,21.62618064880371,15.770652532577515,40.20260548591614
gt9.java,1.169646978378296,1.0796597003936768,8.78905200958252,8.966003656387329,20.858625411987305,15.481180191040039,39.09781074523926
