Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
jt1.java,2.2597882747650146,0.9325673580169678,12.513240575790405,53.016475439071655,70.52014422416687,21.816492080688477,95.17003059387207
jt10.java,1.5848939418792725,0.8163852691650391,8.929287672042847,64.83799600601196,79.68251585960388,26.60849165916443,108.78722023963928
jt11.java,1.9498162269592285,0.9802522659301758,16.781525135040283,65.40309977531433,86.54024386405945,35.062442779541016,125.17791843414307
jt12.java,1.8629508018493652,1.0540282726287842,10.040577411651611,65.90270185470581,79.5382468700409,27.868727445602417,111.28096914291382
jt14.java,1.9774932861328125,0.8834607601165771,12.181315898895264,5.7267231941223145,24.99294924736023,34.0745370388031,63.22775983810425
jt15.java,2.228443145751953,1.028425931930542,8.966113090515137,5.48363471031189,18.37856125831604,32.55699276924133,53.34714317321777
jt16.java,0.04919791221618652,0.9316961765289307,5.431192398071289,7.673583269119263,15.473581314086914,14.971021890640259,32.84848737716675
jt17.java,2.3899736404418945,0.8836052417755127,13.749817371368408,67.50301122665405,86.73369097709656,32.63261437416077,121.98849821090698
jt18.java,2.464426279067993,0.817852258682251,23.951433420181274,14.626988172531128,43.86403012275696,27.08833646774292,74.633136510849
jt2.java,2.3122599124908447,1.3815581798553467,22.945934772491455,9.01983904838562,37.719857931137085,62.76427102088928,154.47376108169556
jt20.java,1.4246137142181396,0.8639380931854248,14.735859394073486,4.9000585079193115,23.352667570114136,15.753917455673218,41.58028864860535
jt3.java,2.732671022415161,0.877652645111084,12.67895793914795,6.556187152862549,24.66297197341919,33.66469430923462,60.87277340888977
jt4.java,2.4710991382598877,0.8518321514129639,12.81251311302185,6.55204701423645,25.087044715881348,32.61435317993164,60.47164583206177
jt5.java,0.3664534091949463,0.8467323780059814,12.821991205215454,65.8511061668396,81.0218391418457,23.287750959396362,107.08983182907104
jt6.java,0.058165788650512695,0.8216826915740967,12.636137008666992,6.071747303009033,20.73758578300476,20.200759649276733,44.808035373687744
jt7.java,0.23332953453063965,0.9164698123931885,9.106104135513306,64.75291609764099,75.60682368278503,15.82153868675232,94.14075183868408
jt9.java,1.9385647773742676,0.8093371391296387,12.694616556167603,10.248090267181396,27.676292419433594,30.419085025787354,61.89994263648987
