Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
HibernateUtil.java,2.817761182785034,1.9844841957092285,4.826572418212891,135.08442211151123,11.178216934204102,155.90717959403992,16.51680827140808,0.00024199485778808594,185.8100221157074
hibernate_class_1.java,5.386312007904053,2.0888772010803223,7.493537187576294,18.905897617340088,50.430004835128784,81.94942140579224,42.48212790489197,0.0005702972412109375,129.7649576663971
hibernate_class_10.java,0.9081416130065918,2.117155075073242,3.0555384159088135,12.354085683822632,11.186044692993164,27.59954309463501,18.64798355102539,0.00039649009704589844,51.53437638282776
hibernate_class_12.java,2.586481809616089,2.5257670879364014,1.931701898574829,13.08139419555664,80.40079641342163,100.8238353729248,35.478230714797974,0.0005838871002197266,141.88485860824585
hibernate_class_15.java,6.365689516067505,3.3317596912384033,1.5811476707458496,28.18087911605835,24.723047494888306,64.55559659004211,81.88037014007568,0.0005879402160644531,154.64993453025818
hibernate_class_16.java,1.2901146411895752,1.9289798736572266,3.2384355068206787,11.293323040008545,15.012961387634277,30.914925813674927,17.32817053794861,0.0003094673156738281,53.61690092086792
hibernate_class_17.java,7.357193946838379,2.2274982929229736,9.627346992492676,20.535846948623657,17.152385711669922,59.169676780700684,50.95362734794617,0.0005238056182861328,115.88309979438782
hibernate_class_18.java,0.664879322052002,1.7381751537322998,2.430161952972412,34.71284294128418,69.32667827606201,109.1827712059021,27.799696922302246,0.00020694732666015625,142.24415469169617
hibernate_class_19.java,4.235283613204956,2.458014965057373,0.5245647430419922,11.104100942611694,15.040109634399414,33.40577459335327,35.823883295059204,0.0003440380096435547,96.21670746803284
hibernate_class_20.java,0.047118186950683594,1.6333692073822021,1.6963715553283691,37.200358152389526,70.15896677970886,112.18331241607666,15.460890054702759,0.0003082752227783203,133.4521245956421
hibernate_class_21.java,0.611138105392456,2.3773369789123535,3.0159120559692383,17.056314706802368,72.12440657615662,94.09221816062927,17.42845845222473,0.0003757476806640625,117.52745914459229
hibernate_class_22.java,6.034112453460693,2.3894450664520264,2.720301628112793,52.574941635131836,19.103698015213013,83.58893203735352,45.46965742111206,0.0005552768707275391,136.9399116039276
hibernate_class_23.java,1.7829620838165283,2.0550434589385986,3.868803024291992,24.947200059890747,12.425952434539795,44.1956992149353,25.463900566101074,0.0003554821014404297,75.0114598274231
hibernate_class_24.java,1.2019360065460205,2.184718132019043,3.4092063903808594,12.989515542984009,73.50667905807495,90.85854816436768,29.018380641937256,0.0002124309539794922,124.87469840049744
hibernate_class_25.java,3.8099358081817627,2.2457668781280518,1.250417709350586,9.83768606185913,25.05452537536621,53.513437271118164,47.81189680099487,0.0004761219024658203,109.02825951576233
hibernate_class_26.java,3.5782833099365234,3.2936956882476807,2.0531833171844482,11.556750059127808,30.93892478942871,51.561097860336304,71.74312043190002,0.0004818439483642578,128.26637077331543
hibernate_class_28.java,7.812970876693726,2.2895708084106445,1.6618924140930176,10.252962350845337,30.6136155128479,55.715898752212524,85.70949912071228,0.0006642341613769531,146.09875059127808
hibernate_class_29.java,2.7782363891601562,2.1621804237365723,4.973282098770142,15.732784748077393,73.88427782058716,97.27372527122498,31.146137952804565,0.0003845691680908203,133.65874814987183
hibernate_class_3.java,4.252731084823608,1.7932794094085693,6.069709777832031,74.16774940490723,73.29278349876404,161.6408543586731,64.75690460205078,0.00043082237243652344,234.9676365852356
hibernate_class_30.java,5.561888933181763,2.9800374507904053,1.0817670822143555,14.120375394821167,17.620288133621216,41.19601106643677,81.61670708656311,0.0007207393646240234,130.8678343296051
hibernate_class_33.java,0.26737403869628906,1.9987921714782715,2.29404878616333,19.22126865386963,68.3943042755127,105.22694444656372,21.433485746383667,0.0003974437713623047,132.343092918396
hibernate_class_34.java,0.45172739028930664,1.5345582962036133,2.0103139877319336,14.723989248275757,59.22043418884277,77.45930528640747,19.02892827987671,0.0002391338348388672,105.05897831916809
hibernate_class_36.java,0.7006115913391113,2.3160135746002197,3.0363473892211914,16.44210696220398,72.06688499450684,93.38556051254272,17.59211015701294,0.0002980232238769531,116.33890748023987
hibernate_class_37.java,0.8356201648712158,2.3318421840667725,3.186467409133911,13.979780435562134,16.721616744995117,34.87483739852905,19.49216890335083,0.00019121170043945312,62.28815412521362
hibernate_class_38.java,0.4689180850982666,1.8499279022216797,2.34689998626709,16.80821943283081,62.25972557067871,83.26324391365051,18.238471269607544,0.00026488304138183594,106.95784449577332
hibernate_class_39.java,4.94547700881958,2.1515166759490967,7.12899374961853,19.018051385879517,74.28444409370422,102.76601314544678,53.00195646286011,0.0004172325134277344,161.35409808158875
hibernate_class_4.java,0.4214789867401123,2.25030255317688,2.6899304389953613,30.21040415763855,69.61094522476196,105.46353793144226,18.305086135864258,0.0002827644348144531,133.23379254341125
hibernate_class_40.java,28.94540548324585,1.8467276096343994,30.825087785720825,30.5384259223938,78.63155460357666,144.71575927734375,23.24343514442444,0.0003914833068847656,173.6150939464569
hibernate_class_42.java,9.39475131034851,2.317695379257202,2.9274466037750244,13.989078283309937,29.0257887840271,57.237040519714355,49.185986280441284,0.0005269050598144531,115.23833417892456
hibernate_class_43.java,2.344290018081665,2.807281732559204,5.180497884750366,22.566720724105835,77.66102957725525,110.43729090690613,32.52513408660889,0.00028204917907714844,148.04031991958618
hibernate_class_45.java,0.259629487991333,1.6189358234405518,1.9036288261413574,21.867281675338745,69.46220922470093,95.51266527175903,15.830368757247925,0.00043392181396484375,119.56356382369995
hibernate_class_48.java,3.492530345916748,1.8968408107757568,5.417397737503052,22.250377416610718,61.602680921554565,93.94453120231628,29.81655764579773,0.00041937828063964844,131.2024838924408
hibernate_class_49.java,2.5268075466156006,1.7519283294677734,4.309855222702026,7.590779066085815,71.46654868125916,83.71786332130432,24.85663652420044,0.0002853870391845703,113.7593457698822
hibernate_class_5.java,0.03730273246765137,1.7176673412322998,1.782726526260376,43.67983865737915,9.915805339813232,58.502095222473145,16.596750259399414,0.00033783912658691406,168.09110021591187
hibernate_class_50.java,2.3796956539154053,1.9519927501678467,4.3466644287109375,21.446064710617065,73.09011578559875,103.55450248718262,35.296985149383545,0.0003829002380371094,144.78474473953247
hibernate_class_7.java,0.2895388603210449,1.8709986209869385,2.1835622787475586,14.22782826423645,11.530717134475708,28.88515830039978,20.091737270355225,0.0021028518676757812,57.63837695121765
hibernate_class_8.java,5.823288202285767,2.574934720993042,8.432348251342773,8.074012041091919,74.24129295349121,97.12567734718323,48.67013096809387,0.0004277229309082031,151.29993963241577
hibernate_class_9.java,0.9365091323852539,3.4997055530548096,4.461921215057373,13.136813879013062,11.199815511703491,30.011745929718018,17.80918002128601,0.0002071857452392578,104.98629379272461
