Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
xt1.java,3.3441929817199707,2.329836130142212,1.5050723552703857,44.85747289657593,11.452411651611328,70.47572159767151,41.23002910614014,0.0006742477416992188,116.65703892707825
xt10.java,3.3676252365112305,1.8125627040863037,5.210497617721558,14.002369403839111,10.03395938873291,30.511845588684082,31.228315353393555,0.0004506111145019531,67.11989498138428
xt11.java,10.131909847259521,1.8953731060028076,12.048331022262573,7.750642538070679,70.58494186401367,90.81535959243774,25.575973987579346,0.01186823844909668,121.88484621047974
xt12.java,3.6136701107025146,2.5827460289001465,6.224297046661377,13.176151990890503,71.11973857879639,91.73258471488953,25.394185543060303,0.0004143714904785156,125.2877197265625
xt13.java,6.822798728942871,6.631798505783081,0.5687172412872314,90.92054677009583,37.788957357406616,176.892564535141,107.33963966369629,0.0016617774963378906,291.4623188972473
xt14.java,1.0058434009552002,2.3014135360717773,3.327087640762329,13.343806266784668,7.434248447418213,25.36725091934204,18.034711122512817,0.0003714561462402344,48.45323586463928
xt15.java,0.2588491439819336,1.7196223735809326,1.994460105895996,36.73558235168457,66.70730304718018,109.64743113517761,18.612917184829712,0.00026917457580566406,133.64828729629517
xt16.java,1.0965914726257324,1.686718463897705,2.811857223510742,14.212788105010986,7.784017324447632,25.90714931488037,19.14342737197876,0.00036644935607910156,50.465163707733154
xt17.java,3.7440028190612793,2.1903882026672363,5.96036171913147,16.099374532699585,12.02614688873291,35.17948603630066,31.944673776626587,0.0004899501800537109,73.13566994667053
xt18.java,2.068756341934204,1.844846248626709,3.935048818588257,7.158331632614136,67.17015767097473,78.66953539848328,16.752073049545288,0.00045228004455566406,100.62685322761536
xt19.java,11.56230902671814,2.1031126976013184,13.694283962249756,12.506906509399414,13.370246171951294,45.460607051849365,17.959456205368042,0.00029921531677246094,92.44232988357544
xt2.java,1.222505807876587,2.0328197479248047,3.2808568477630615,15.536899089813232,9.546757459640503,30.783345937728882,19.96103310585022,0.00048351287841796875,56.4568612575531
xt20.java,6.834612607955933,1.8543362617492676,8.721522092819214,21.131265878677368,9.888417959213257,53.97124123573303,28.800305128097534,0.0003428459167480469,88.15550351142883
xt3.java,0.6461095809936523,2.973452091217041,3.648465394973755,7.7082438468933105,7.136263370513916,18.919203519821167,17.882153511047363,0.0003879070281982422,41.98125600814819
xt4.java,2.2133708000183105,2.9553067684173584,0.9099123477935791,28.826570510864258,20.153266429901123,56.0525062084198,31.811833143234253,0.0003752708435058594,93.49688053131104
xt5.java,1.8507647514343262,1.9798991680145264,3.8592586517333984,11.465965032577515,9.351011991500854,38.55554819107056,15.286608457565308,0.00025200843811035156,59.00332760810852
xt6.java,1.011772632598877,2.0869293212890625,3.1246063709259033,11.218650102615356,5.403061628341675,20.81079602241516,19.699798107147217,0.0002262592315673828,46.39710354804993
xt7.java,0.05397915840148926,1.9831702709197998,2.0636415481567383,7.359031438827515,4.635664463043213,14.49161148071289,12.076941728591919,0.0002446174621582031,32.44751238822937
xt8.java,2.953618049621582,1.9426147937774658,4.922763347625732,15.343838691711426,15.992408990859985,39.30678462982178,20.30853819847107,0.00022459030151367188,65.67709493637085
xt9.java,3.5955376625061035,1.8436932563781738,5.467345952987671,21.933992385864258,72.0899555683136,101.37094140052795,28.19964599609375,0.0003647804260253906,135.17287230491638
