Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
xstream_class_1.java,3.7116851806640625,2.492199420928955,5.362491846084595,20.74118995666504,32.78604602813721,53.93622279167175,98.64391160011292
xstream_class_10.java,2.280782699584961,1.8107542991638184,4.561197996139526,19.364214420318604,28.351979732513428,29.38112759590149,62.54653835296631
xstream_class_11.java,2.283339738845825,1.6281459331512451,4.274404525756836,19.511913537979126,28.01796317100525,51.9874382019043,85.21419525146484
xstream_class_12.java,1.3347680568695068,2.073817014694214,5.102594614028931,34.40742254257202,43.3915228843689,64.88700842857361,113.15740013122559
xstream_class_13.java,0.8321812152862549,1.702258586883545,3.7127349376678467,10.144520998001099,16.711090564727783,20.821895122528076,42.685711145401
xstream_class_14.java,0.6687853336334229,1.6780281066894531,3.7930452823638916,20.875545740127563,27.31907057762146,14.131797075271606,48.02901077270508
xstream_class_16.java,0.23855209350585938,1.9754395484924316,3.6720845699310303,9.51033091545105,15.711522817611694,19.462567567825317,45.29642868041992
xstream_class_17.java,1.81719970703125,1.9776763916015625,5.1847593784332275,42.09707427024841,51.405378341674805,48.40610885620117,105.86054110527039
xstream_class_18.java,2.408604145050049,2.3436009883880615,4.818562030792236,37.66273260116577,47.761778593063354,134.38678646087646,187.44255948066711
xstream_class_19.java,0.6827795505523682,2.2410240173339844,3.8611698150634766,15.401673078536987,22.699753999710083,74.38845562934875,102.6251573562622
xstream_class_2.java,2.4535577297210693,2.067718744277954,3.9928383827209473,12.154117822647095,21.022815465927124,48.55256223678589,74.1701545715332
xstream_class_20.java,2.325920581817627,1.8451271057128906,4.632339715957642,34.13818120956421,43.278334856033325,39.58988690376282,87.9966208934784
xstream_class_21.java,3.5590944290161133,2.344341278076172,4.1677892208099365,23.202213048934937,33.81594967842102,112.71259808540344,151.73927807807922
xstream_class_23.java,2.043944835662842,1.9246935844421387,4.065654993057251,12.919405937194824,21.26486110687256,32.30722975730896,64.55396461486816
xstream_class_24.java,1.3175296783447266,1.8580877780914307,4.630757570266724,29.376123905181885,37.51636600494385,50.32410669326782,92.67737197875977
xstream_class_25.java,1.021219253540039,1.1964483261108398,3.690054178237915,9.208785772323608,15.448148727416992,23.581122159957886,44.05632042884827
xstream_class_26.java,2.0522499084472656,2.277250051498413,4.461302757263184,31.670449018478394,40.97463893890381,58.74143314361572,105.18531942367554
xstream_class_27.java,2.0018489360809326,2.0576250553131104,20.102009534835815,81.67163276672363,106.14625859260559,65.63543272018433,176.81969547271729
xstream_class_3.java,1.4048607349395752,1.534562349319458,4.125237703323364,16.378880739212036,23.784054040908813,65.76506996154785,100.93140888214111
xstream_class_30.java,1.1494998931884766,2.592135429382324,4.182781219482422,75.0657410621643,83.53528165817261,63.67010235786438,152.21692752838135
xstream_class_32.java,2.865262508392334,1.4178452491760254,4.228730201721191,10.863975048065186,19.70590043067932,63.094515800476074,93.41278600692749
xstream_class_33.java,6.897704839706421,1.707338571548462,4.637682676315308,73.48781967163086,87.04986929893494,101.97730350494385,193.77552604675293
xstream_class_35.java,3.211761474609375,1.8960740566253662,4.224088907241821,15.59909987449646,25.307191848754883,152.1532859802246,188.39822816848755
xstream_class_36.java,0.6858210563659668,2.054253101348877,4.2829999923706055,24.668076038360596,32.12043619155884,29.050374031066895,66.7075457572937
xstream_class_37.java,0.8806345462799072,2.3268792629241943,4.353265762329102,33.77618598937988,42.022408962249756,87.74117136001587,134.6301074028015
xstream_class_38.java,1.1727666854858398,1.978459119796753,4.245780944824219,14.150512456893921,21.975635766983032,32.955965995788574,60.41546988487244
xstream_class_39.java,0.03521537780761719,2.3224408626556396,4.122844696044922,21.584401607513428,28.57164478302002,20.55500340461731,54.132920265197754
xstream_class_4.java,0.03743767738342285,2.1023237705230713,4.380651950836182,19.137664318084717,26.12358522415161,27.83836078643799,59.47471022605896
xstream_class_40.java,0.4705514907836914,2.2971625328063965,4.632814168930054,77.0176317691803,85.07703042030334,64.36725521087646,154.76835083961487
xstream_class_41.java,0.4215569496154785,2.3804376125335693,4.62712287902832,69.19545412063599,77.04057097434998,32.063894748687744,117.07833313941956
xstream_class_42.java,0.989579439163208,1.8491950035095215,3.963123321533203,9.122628211975098,16.39924669265747,43.21426010131836,66.98609733581543
xstream_class_43.java,0.6464986801147461,1.9606654644012451,4.2201924324035645,18.948430061340332,26.20745038986206,40.155383825302124,70.95047879219055
xstream_class_44.java,0.45091915130615234,1.6876695156097412,5.0567803382873535,69.05008363723755,76.67883849143982,64.17404699325562,145.61815929412842
xstream_class_5.java,2.061387777328491,1.4357616901397705,4.185310125350952,12.174640893936157,20.290388345718384,34.797430753707886,62.05117654800415
xstream_class_6.java,1.3535583019256592,1.6738462448120117,4.0399699211120605,16.89790415763855,24.41746163368225,35.78056788444519,65.67137718200684
xstream_class_8.java,6.347585678100586,2.917850971221924,4.347766637802124,12.39042043685913,26.428253889083862,98.78300952911377,135.5351963043213
xstream_class_9.java,1.2119977474212646,2.649764060974121,5.142932891845703,71.68419861793518,81.11890125274658,31.88069438934326,117.38969373703003
