Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
JodaTime01.java,4.598166465759277,2.134112596511841,6.749701261520386,32.99516010284424,15.99892282485962,61.49253463745117,34.10454487800598,0.00035643577575683594,107.48297548294067
JodaTime02.java,1.0398890972137451,2.390190839767456,3.4584548473358154,43.4363694190979,70.64587640762329,120.93846273422241,26.432328939437866,0.0003483295440673828,152.78757619857788
JodaTime04.java,1.2098960876464844,2.232022523880005,3.460892915725708,11.915303230285645,10.148442029953003,30.300138235092163,19.67841148376465,0.00026917457580566406,58.23279333114624
JodaTime05.java,1.8208951950073242,1.7231287956237793,3.564222574234009,32.37227392196655,68.11428904533386,107.29266095161438,28.6319797039032,0.0003662109375,141.1516134738922
JodaTime06.java,1.684051275253296,2.9188411235809326,0.5137519836425781,62.31381106376648,56.60210084915161,227.7378373146057,40.96552753448486,0.00032210350036621094,274.3226547241211
JodaTime07.java,6.577211380004883,2.672604560852051,9.269827127456665,30.617778778076172,80.77839994430542,123.88752174377441,36.99933624267578,0.0002484321594238281,165.58705854415894
JodaTime08.java,1.4006476402282715,1.8779244422912598,3.295102834701538,12.01530408859253,11.604518175125122,28.001771926879883,18.90041947364807,0.00039124488830566406,54.325772285461426
JodaTime09.java,0.0504145622253418,1.817608118057251,1.8946073055267334,23.900023937225342,67.53916597366333,96.48557758331299,13.839063882827759,0.0001995563507080078,115.603351354599
JodaTime10.java,3.0089681148529053,1.918093204498291,4.955442428588867,23.66109871864319,73.78751802444458,105.21682405471802,33.022775650024414,0.00025343894958496094,144.16578364372253
JodaTime11.java,1.2533817291259766,1.739011526107788,3.0216593742370605,35.254242181777954,73.83625650405884,115.39852094650269,21.672022342681885,0.002485036849975586,280.25033140182495
JodaTime12.java,0.6596157550811768,2.3898255825042725,0.6940670013427734,31.755874633789062,73.06541442871094,110.87438249588013,39.8389892578125,0.0006315708160400391,155.99171423912048
JodaTime13.java,1.1740531921386719,1.2850086688995361,2.4804885387420654,13.260249137878418,18.9081289768219,35.65078926086426,27.087363719940186,0.00030231475830078125,70.78909683227539
JodaTime14.java,0.23325157165527344,2.2346303462982178,2.500227689743042,14.669240951538086,65.68779039382935,84.68547749519348,18.09110975265503,0.000370025634765625,108.57137489318848
JodaTime17.java,0.45980334281921387,1.696181297302246,2.1847782135009766,24.432236671447754,16.350383043289185,46.46946406364441,18.559810638427734,0.00031638145446777344,74.01897525787354
JodaTime18.java,1.3520629405975342,2.357236385345459,3.7257232666015625,12.583624601364136,52.422797203063965,69.84198188781738,18.955434322357178,0.000263214111328125,94.4400372505188
JodaTime19.java,0.9866659641265869,2.2075693607330322,3.2173421382904053,24.043832540512085,11.465657711029053,40.54738807678223,33.56422758102417,0.00042247772216796875,79.80646920204163
JodaTime20.java,0.4395155906677246,2.091313362121582,2.5574214458465576,25.58945345878601,69.47900462150574,100.74424862861633,24.87360405921936,0.00035119056701660156,130.73345828056335
JodaTime21.java,1.3572733402252197,2.436471700668335,0.5484786033630371,58.53213119506836,69.61036276817322,138.5070858001709,49.80936813354492,0.0007081031799316406,195.9984314441681
JodaTime22.java,0.9536213874816895,2.2780869007110596,1.078669786453247,50.762797832489014,59.67146825790405,119.66420412063599,39.592162132263184,0.0004413127899169922,163.7472596168518
JodaTime23.java,1.5346133708953857,2.2037839889526367,3.7599947452545166,16.278326988220215,67.68496179580688,95.00794458389282,19.332472324371338,0.0002815723419189453,119.67600989341736
JodaTime24.java,0.9427938461303711,2.371269464492798,3.343330144882202,17.537516832351685,16.22001004219055,39.04693412780762,28.760040044784546,0.0004968643188476562,76.27192878723145
JodaTime25.java,0.6381590366363525,1.8627595901489258,2.523301362991333,26.04030728340149,69.12444281578064,101.17260408401489,24.285401344299316,0.0004382133483886719,130.7749092578888
JodaTime26.java,0.22719383239746094,1.8808283805847168,2.1326000690460205,37.68812894821167,66.62243509292603,110.09802079200745,20.135313749313354,0.0003495216369628906,138.19404888153076
JodaTime27.java,1.0454645156860352,1.7452201843261719,2.8113646507263184,17.42063331604004,13.8027024269104,46.95892906188965,22.663480520248413,0.00044274330139160156,78.25677466392517
JodaTime28.java,0.8846592903137207,1.8546013832092285,2.7681803703308105,18.154310941696167,18.742735862731934,41.966408491134644,30.006010055541992,0.0005459785461425781,78.16672158241272
JodaTime29.java,0.04941082000732422,1.90460205078125,1.980903148651123,15.626807689666748,10.844310283660889,30.28711986541748,19.88231587409973,0.00019812583923339844,55.22126817703247
JodaTime30.java,0.23459267616271973,1.9204576015472412,2.1726207733154297,31.98409652709961,66.62104845046997,103.73256659507751,18.8126003742218,0.00033593177795410156,128.07351350784302
JodaTime31.java,1.586317539215088,2.483701467514038,1.415174961090088,27.518643617630005,12.478516101837158,47.429354667663574,51.95099425315857,0.0002484321594238281,107.7499930858612
JodaTime32.java,0.04148507118225098,1.7650015354156494,1.8273582458496094,14.867615699768066,7.52475905418396,25.85006093978882,21.865556478500366,0.0001723766326904297,52.347957611083984
JodaTime33.java,0.2458341121673584,1.8251876831054688,2.0876998901367188,40.131142377853394,70.2063307762146,115.31054377555847,16.75221347808838,0.0004887580871582031,137.22632932662964
JodaTime34.java,0.7947618961334229,2.173344135284424,2.992780923843384,32.19512367248535,52.6106379032135,90.68372559547424,23.601876497268677,0.00021314620971679688,119.80280661582947
JodaTime35.java,0.6608970165252686,2.5198540687561035,0.6550331115722656,61.67837333679199,76.81243538856506,148.92362070083618,55.11367201805115,0.0003497600555419922,209.26758909225464
JodaTime36.java,0.9941103458404541,1.8207716941833496,2.83217453956604,15.678138732910156,7.48687744140625,27.659848928451538,19.346048593521118,0.00041985511779785156,52.89806509017944
JodaTime37.java,0.5960750579833984,2.2836673259735107,2.908449172973633,7.378551721572876,70.75228190422058,82.72344875335693,30.342289447784424,0.0002856254577636719,118.99681210517883
JodaTime38.java,0.04352402687072754,1.975503921508789,2.044818639755249,23.023648738861084,15.294629573822021,43.38498020172119,20.3111629486084,0.00028133392333984375,72.21696949005127
JodaTime39.java,0.21565723419189453,2.023590564727783,2.2521309852600098,14.98388957977295,65.66383004188538,84.63671231269836,17.948097467422485,0.00022339820861816406,108.35174369812012
JodaTime40.java,1.1290855407714844,1.86991548538208,3.0141685009002686,15.913585186004639,10.402052640914917,31.20379400253296,26.239014148712158,0.00022554397583007812,271.24246644973755
JodaTime41.java,0.04632711410522461,1.818070650100708,1.8910775184631348,24.698041677474976,14.720020294189453,44.21308732032776,21.906787872314453,0.00023031234741210938,71.1817889213562
JodaTime42.java,0.2245314121246338,1.7810096740722656,2.019547939300537,11.439657926559448,65.3673312664032,79.74547863006592,13.597091436386108,0.00022864341735839844,98.66778206825256
JodaTime43.java,0.9974768161773682,2.130920171737671,3.1454272270202637,16.207340717315674,8.50351858139038,29.884226322174072,26.996058225631714,0.00021195411682128906,63.984986305236816
JodaTime44.java,0.6583898067474365,1.710568904876709,2.3984758853912354,43.66286087036133,14.748929262161255,63.35002040863037,17.717697620391846,0.00034356117248535156,86.1572630405426
JodaTime45.java,4.42345666885376,1.9836070537567139,1.2213451862335205,29.11768102645874,81.65485167503357,121.18846201896667,53.024385929107666,0.00042366981506347656,179.36442589759827
JodaTime46.java,0.21564984321594238,1.6097493171691895,1.8529467582702637,18.79979372024536,68.15092539787292,90.39865612983704,16.166005611419678,0.000225067138671875,111.2794942855835
JodaTime47.java,0.048566579818725586,1.8409326076507568,1.9127135276794434,24.468037605285645,65.99423027038574,95.45453405380249,17.67269253730774,0.00030612945556640625,170.87320613861084
JodaTime48.java,1.0203049182891846,2.204630136489868,0.9175398349761963,25.156801223754883,10.393616914749146,41.929938554763794,27.77561116218567,0.0005636215209960938,76.92817902565002
JodaTime49.java,0.06699419021606445,3.0575928688049316,3.1458754539489746,15.817681550979614,68.32499313354492,89.21647238731384,19.436572551727295,0.00025725364685058594,113.97628402709961
JodaTime50.java,0.07578444480895996,1.6437625885009766,1.7473647594451904,19.26379680633545,66.80095648765564,89.74540638923645,14.600596904754639,0.000530242919921875,113.0481927394867
JodaTime03.java,0.07623934745788574,1.77144455909729,1.877159833908081,17.531858682632446,15.786788940429688,38.999733448028564,21.303824186325073,0.0017986297607421875,65.46960639953613
JodaTime15.java,1.7837681770324707,1.980339765548706,3.782778263092041,17.37616539001465,8.853468656539917,33.009843587875366,19.9435772895813,0.0002646446228027344,58.8884756565094
