Snippet File,Query API Pool Time,Insert Results Time,Benchmark Time,Binding Time,Rule_time,DL_time,Snippet Time
ad10.java,0.04724240303039551,1.8676505088806152,17.04761004447937,11.324131727218628,31.9361572265625,46.57564663887024,89.53084969520569
ad12.java,0.044733285903930664,1.8172986507415771,14.673618793487549,67.75502967834473,85.7948157787323,24.348504781723022,120.29855537414551
ad15.java,0.051442861557006836,1.785189151763916,17.91777229309082,5.5446202754974365,26.929548978805542,29.076510429382324,65.9457368850708
ad17.java,0.04268980026245117,1.9657886028289795,10.691055536270142,7.971092700958252,21.414746522903442,21.86514449119568,54.7860906124115
ad18.java,0.044684410095214844,2.0219099521636963,10.27447247505188,6.174107074737549,19.202377796173096,23.621130228042603,47.64089822769165
ad19.java,0.0481715202331543,1.8532795906066895,14.213577032089233,8.512354850769043,26.460934162139893,21.177456617355347,51.9936089515686
ad20.java,0.048639535903930664,1.950789451599121,15.090321779251099,11.725218057632446,30.286285877227783,40.835389375686646,81.62983751296997
ad3.java,0.048905134201049805,2.1789486408233643,12.11231279373169,67.49164605140686,82.73178458213806,30.059590101242065,117.52753400802612
ad5.java,0.0320897102355957,2.0264885425567627,6.7652740478515625,5.516225814819336,14.57597303390503,17.48979115486145,42.871272802352905
ad6.java,0.051950693130493164,2.008345365524292,7.183836221694946,4.708136796951294,14.165300130844116,18.23709535598755,37.237006187438965
ad8.java,0.04549264907836914,1.873408317565918,16.427858114242554,9.652716875076294,29.503770112991333,46.9222993850708,157.97411012649536
ad9.java,0.043158769607543945,2.0029802322387695,15.833253622055054,6.222106456756592,24.823437929153442,43.72068786621094,72.98618412017822
