Snippet File,Query API Pool Time,Insert Results Time,kb_reduction_time,Benchmark Time,Binding Time,Rule_time,DL_time,ans_combine_time,Snippet Time
gt1.java,1.865333080291748,2.2715837955474854,4.1639580726623535,22.969748497009277,11.47762155532837,42.61500144004822,16.73400855064392,0.000244140625,65.36076188087463
gt10.java,3.506601572036743,1.8744077682495117,5.395972728729248,38.295671701431274,9.293385028839111,116.15127182006836,28.18650197982788,0.00042319297790527344,149.97218012809753
gt11.java,0.24722933769226074,1.8472449779510498,2.122598886489868,12.621459484100342,68.88252282142639,84.80905508995056,16.03156566619873,0.0002498626708984375,106.37781476974487
gt12.java,2.373105764389038,2.4778082370758057,1.3035688400268555,56.53338670730591,14.03071403503418,178.46113872528076,22.249972581863403,0.00046324729919433594,263.9327311515808
gt13.java,1.7300891876220703,2.1159541606903076,3.864621639251709,30.72404432296753,67.73864006996155,106.89310026168823,15.4987051486969,0.0003952980041503906,127.37094283103943
gt14.java,1.5021138191223145,1.9974756240844727,3.5244476795196533,8.104545831680298,71.37146615982056,95.52377891540527,22.84644389152527,0.0003712177276611328,124.75708389282227
gt15.java,1.90981125831604,1.9537734985351562,3.8870108127593994,11.667791843414307,7.885878324508667,24.66434097290039,18.80400252342224,0.0004162788391113281,206.36017084121704
gt17.java,18.405821800231934,2.6991589069366455,2.4667067527770996,18.715500593185425,28.0978786945343,72.03996801376343,45.68171000480652,0.0005362033843994141,128.65078926086426
gt18.java,1.149073600769043,1.646141529083252,2.810483455657959,11.686892032623291,7.470131874084473,23.252026319503784,18.357560873031616,0.00020742416381835938,47.13618993759155
gt2.java,0.061766862869262695,1.8742825984954834,1.966538429260254,28.972734212875366,8.196441650390625,43.62762379646301,14.430262565612793,0.00035834312438964844,68.87388348579407
gt20.java,2.1536571979522705,2.035889148712158,4.218024969100952,12.519927978515625,67.0005669593811,84.95675563812256,14.653439044952393,0.00042724609375,105.34659600257874
gt3.java,0.46529126167297363,1.8381257057189941,2.33054518699646,7.528084993362427,11.454211711883545,22.85891032218933,20.908838987350464,0.00047898292541503906,70.14124870300293
gt4.java,0.24709701538085938,2.081029176712036,2.3534722328186035,13.769361734390259,7.939225912094116,25.147287130355835,17.202256202697754,0.0002009868621826172,47.710125207901
gt5.java,0.9666285514831543,1.595818281173706,2.5856878757476807,11.940994501113892,9.187162399291992,24.806689023971558,17.608630657196045,0.000400543212890625,48.197460412979126
gt7.java,1.9416120052337646,2.1494457721710205,4.116180658340454,12.931042909622192,68.16526484489441,86.94700479507446,15.962091207504272,0.00017786026000976562,114.59538698196411
gt8.java,0.24448347091674805,2.4665281772613525,2.737516164779663,12.379220724105835,11.64511489868164,27.89086127281189,14.757009029388428,0.0002505779266357422,50.83818006515503
gt9.java,1.0354275703430176,2.9640674591064453,0.7790513038635254,19.319419384002686,71.79413866996765,97.37004542350769,21.114761114120483,0.0003955364227294922,124.39860224723816
